frag_id,charge,spin_multiplicity,fragment
frag1381,0,1,[H]OO[C@@]1([H])[C-]([H])[C@]1([H])[O+]([H])[H]
frag1382,0,1,[H]OO[C@@]1([H])[C-]([H])[C@@]1([H])[O+]([H])[H]
frag1383,0,1,[H]OO[C@]1([H])[C-]([H])[C@]1([H])[O+]([H])[H]
frag1384,0,1,[H]OO[C@]1([H])[C-]([H])[C@@]1([H])[O+]([H])[H]
frag1385,0,1,[H][C-]1C([H])([H])[C@@]1([H])[O+]([H])[O+]([H])[O-]
frag1386,0,1,[H][C-]1C([H])([H])[C@]1([H])[O+]([H])[O+]([H])[O-]
frag1387,0,1,[H]O[O+]1[C-]([H])[C@]([H])(O[H])C1([H])[H]
frag1388,0,1,[H]O[O+]1[C-]([H])[C@@]([H])(O[H])C1([H])[H]
frag1389,0,1,[H]O[C@@]1([H])[C-]([H])[O+]([H])OC1([H])[H]
frag1390,0,1,[H]O[C@]1([H])[C-]([H])[O+]([H])OC1([H])[H]
frag1391,0,1,[H]O[C@]1([H])C([H])([H])[C@@]1([H])[O+]([H])[O-]
frag1392,0,1,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])[O+]([H])[O-]
frag1393,0,1,[H]O[C@]1([H])C([H])([H])[C@]1([H])[O+]([H])[O-]
frag1394,0,1,[H]O[C@@]1([H])C([H])([H])[C@]1([H])[O+]([H])[O-]
frag1395,0,1,[H]O[O+]([H])[C@@]1([H])[C-]([H])[C@]1([H])O[H]
frag1396,0,1,[H]O[O+]([H])[C@@]1([H])[C-]([H])[C@@]1([H])O[H]
frag1397,0,1,[H]O[O+]([H])[C@]1([H])[C-]([H])[C@]1([H])O[H]
frag1398,0,1,[H]O[O+]([H])[C@]1([H])[C-]([H])[C@@]1([H])O[H]
frag1399,0,1,[H]O[C@@]1([H])[C-]([H])[C@]1([H])O[O+]([H])[H]
frag1400,0,1,[H]O[C@]1([H])[C-]([H])[C@]1([H])O[O+]([H])[H]
frag1401,0,1,[H]O[C@@]1([H])[C-]([H])[C@@]1([H])O[O+]([H])[H]
frag1402,0,1,[H]O[C@]1([H])[C-]([H])[C@@]1([H])O[O+]([H])[H]
frag1403,0,1,[H]O[O+](O[H])[C@]1([H])[C-]([H])C1([H])[H]
frag1404,0,1,[H]O[O+](O[H])[C@@]1([H])[C-]([H])C1([H])[H]
frag1405,0,1,[H]O[O+]1[O+]([H])[C-]([H])[C@]1([H])[C-]([H])[H]
frag1406,0,1,[H]O[O+]1[O+]([H])[C-]([H])[C@@]1([H])[C-]([H])[H]
frag1407,0,1,[H]O[O+]1[C-]([H])[C@]([H])([C-]([H])[H])[O+]1[H]
frag1408,0,1,[H]O[O+]1[C-]([H])[C@@]([H])([C-]([H])[H])[O+]1[H]
frag1409,0,2,[H][o+]1oo1
frag1410,0,1,[H][C-]([H])C([H])([C-]([H])[H])[o+]1o[o+]1[H]
frag1411,0,1,[H][C-]([H])[C@]1([H])[O+]([H])[O+]([O-])C1([H])[H]
frag1412,0,1,[H][C-]([H])[C@@]1([H])[O+]([H])[O+]([O-])C1([H])[H]
frag1413,0,1,[H]O[O+]1O[C-](C([H])([H])[H])C1([H])[H]
frag1414,0,2,[H]C1([H])[O+]2OC1([H])C2([H])[H]
frag1415,0,1,[H]O[O+]1O[C-]([H])[C@]1([H])C([H])([H])[H]
frag1416,0,1,[H]O[O+]1O[C-]([H])[C@@]1([H])C([H])([H])[H]
frag1417,0,1,[H]O[O+]1O[C@@]([H])(C([H])([H])[H])[C-]1[H]
frag1418,0,1,[H]O[O+]1O[C@]([H])(C([H])([H])[H])[C-]1[H]
frag1419,0,1,[H][C-]1C([H])([H])[O+]([H])[O+]([O-])C1([H])[H]
frag1420,0,1,[H][C-]([H])[C@@]1([H])OO[O+]([H])C1([H])[H]
frag1421,0,1,[H][C-]([H])[C@]1([H])OO[O+]([H])C1([H])[H]
frag1422,0,1,[H]OC([H])([H])[C@]1([H])OOC1([H])[H]
frag1423,0,1,[H]OC([H])([H])[C@@]1([H])OOC1([H])[H]
frag1424,0,1,[H]C([H])([H])[C@]1([H])O[O+]([O-])C1([H])[H]
frag1425,0,1,[H]C([H])([H])[C@@]1([H])O[O+]([O-])C1([H])[H]
frag1426,0,1,[H]O[O+]([H])O[C-]1C([H])([H])C1([H])[H]
frag1427,0,1,[H]O[O+]1O[C-]2C([H])([H])[C@@]21[H]
frag1428,0,1,[H]O[O+]1O[C-]2C([H])([H])[C@]21[H]
frag1429,0,1,[H][O+]([H])OO[C-]1C([H])([H])C1([H])[H]
frag1430,0,1,[H]O[O+]([H])O[C@@]1([H])[C-]([H])C1([H])[H]
frag1431,0,1,[H]O[O+]([H])O[C@]1([H])[C-]([H])C1([H])[H]
frag1432,0,1,[H]O[O+]1O[C@@]2([H])[C-]([H])[C@]12[H]
frag1433,0,1,[H]O[O+]1O[C@]2([H])[C-]([H])[C@]12[H]
frag1434,0,1,[H]O[O+]1O[C@@]2([H])[C-]([H])[C@@]12[H]
frag1435,0,1,[H]O[O+]1O[C@]2([H])[C-]([H])[C@@]12[H]
frag1436,0,1,[H][C-]1C([H])([H])[C@@]1([H])OO[O+]([H])[H]
frag1437,0,1,[H][C-]1C([H])([H])[C@]1([H])OO[O+]([H])[H]
frag1438,0,1,[H]O[O+]1O[C@]2([H])[C-]1C2([H])[H]
frag1439,0,1,[H]O[O+]1O[C@@]2([H])[C-]1C2([H])[H]
frag1440,0,1,[H][C-]1C([H])([H])[C@]1([H])[O+]([O-])[O+]([H])[H]
frag1441,0,1,[H][C-]1C([H])([H])[C@@]1([H])[O+]([O-])[O+]([H])[H]
frag1442,0,1,[H]C1([H])[C@]2([H])OO[C@@]12[H]
frag1443,0,1,[H]C1([H])[C@]2([H])OO[C@]12[H]
frag1444,0,1,[H]C1([H])[C@@]2([H])OO[C@]12[H]
frag1445,0,1,[H]C1([H])[C@]2([H])O[O+]([O-])[C@@]12[H]
frag1446,0,1,[H]C1([H])[C@]2([H])[O+]([O-])O[C@]12[H]
frag1447,0,1,[H]C1([H])[C@]2([H])O[O+]([O-])[C@]12[H]
frag1448,0,1,[H]C1([H])[C@@]2([H])O[O+]([O-])[C@]12[H]
frag1449,0,1,[H]OO[C-]1C([H])([H])[C@]1([H])[O+]([H])[H]
frag1450,0,1,[H]OO[C-]1C([H])([H])[C@@]1([H])[O+]([H])[H]
frag1451,0,1,[H][C-]([H])[C@]1([H])O[O+]([H])[O+]([H])[C-]1[H]
frag1452,0,1,[H][C-]([H])[C@@]1([H])O[O+]([H])[O+]([H])[C-]1[H]
frag1453,0,1,[H][C-]([H])[C@@]1([H])[C-]([H])O[O+]([H])[O+]1[H]
frag1454,0,1,[H][C-]([H])[C@]1([H])[C-]([H])O[O+]([H])[O+]1[H]
frag1455,0,1,[H][O+]([H])[C@@]1([H])C([H])([H])[C@]1([H])O[O-]
frag1456,0,1,[H][O+]([H])[C@]1([H])C([H])([H])[C@]1([H])O[O-]
frag1457,0,1,[H][O+]([H])[C@@]1([H])C([H])([H])[C@@]1([H])O[O-]
frag1458,0,1,[H][O+]([H])[C@]1([H])C([H])([H])[C@@]1([H])O[O-]
frag1459,0,1,[H]O[C-]([H])[C@@]1([H])O[O+]([H])C1([H])[H]
frag1460,0,1,[H]O[C-]([H])[C@]1([H])O[O+]([H])C1([H])[H]
frag1461,0,1,[H]O[C@]1([H])[C-]([H])O[O+]([H])C1([H])[H]
frag1462,0,1,[H]O[C@@]1([H])[C-]([H])O[O+]([H])C1([H])[H]
frag1463,0,1,[H]O[C@@]([H])([C-]([H])[H])[C@@]1([H])O[O+]1[H]
frag1464,0,1,[H]O[C@]([H])([C-]([H])[H])[C@@]1([H])O[O+]1[H]
frag1465,0,1,[H]O[C@@]([H])([C-]([H])[H])[C@]1([H])O[O+]1[H]
frag1466,0,1,[H]O[C@]([H])([C-]([H])[H])[C@]1([H])O[O+]1[H]
frag1467,0,1,[H]O[O+]([H])[C-]1C([H])([H])[C@]1([H])O[H]
frag1468,0,1,[H]O[O+]([H])[C-]1C([H])([H])[C@@]1([H])O[H]
frag1469,0,1,[H]O[C@]1([H])[C-](O[O+]([H])[H])C1([H])[H]
frag1470,0,1,[H]O[C@@]1([H])[C-](O[O+]([H])[H])C1([H])[H]
frag1471,0,1,[H][C-]([H])[C@]1([H])[O+]([H])OOC1([H])[H]
frag1472,0,1,[H][C-]([H])[C@@]1([H])[O+]([H])OOC1([H])[H]
frag1473,0,1,[H][O+]1O[C-](C([H])([H])[H])C([H])([H])O1
frag1474,0,1,[H][C-]1C([H])([H])[O+]([O+]([H])[O-])C1([H])[H]
frag1475,0,1,[H][C-]1O[O+]([H])O[C@@]1([H])C([H])([H])[H]
frag1476,0,1,[H][C-]1O[O+]([H])O[C@]1([H])C([H])([H])[H]
frag1477,0,1,[H]C([H])([H])[C@]1([H])OOOC1([H])[H]
frag1478,0,1,[H]C([H])([H])[C@@]1([H])OOOC1([H])[H]
frag1479,0,1,[H][O+]1O[C-]2C([H])([H])[C@]2([H])O1
frag1480,0,1,[H][O+]1O[C-]2C([H])([H])[C@@]2([H])O1
frag1481,0,1,[H][C-]1[C@]2([H])O[O+]([H])O[C@@]12[H]
frag1482,0,1,[H][C-]1[C@]2([H])O[O+]([H])O[C@]12[H]
frag1483,0,1,[H][C-]1[C@@]2([H])O[O+]([H])O[C@]12[H]
frag1484,0,1,[H]C1([H])[C@]2([H])OOO[C@@]12[H]
frag1485,0,1,[H]C1([H])[C@]2([H])OOO[C@]12[H]
frag1486,0,1,[H]C1([H])[C@@]2([H])OOO[C@]12[H]
frag1487,0,1,[H]OC1([H])C([H])([H])[O+]([O-])C1([H])[H]
frag1488,0,1,[H]OC1([H])C([H])([H])OOC1([H])[H]
frag1489,0,1,[H][O+]([H])[O+]1C([H])([H])[C-]([O-])C1([H])[H]
frag1490,0,1,[H]O[O+]1[C@@]2([H])[C@]([H])([O-])[C@@]12[H]
frag1491,0,1,[H]O[O+]1[C@@]2([H])[C@@]([H])([O-])[C@@]12[H]
frag1492,0,1,[H]O[O+]1[C@]2([H])C([H])([O-])[C@@]12[H]
frag1493,0,1,[H]O[O+]1[C@@]2([H])C([H])([O-])[C@]12[H]
frag1494,0,1,[H][O+]1O[C@]1([H])[C@@]([H])([O-])C([H])([H])[H]
frag1495,0,1,[H][O+]1O[C@]1([H])[C@]([H])([O-])C([H])([H])[H]
frag1496,0,1,[H][O+]1O[C@@]1([H])[C@@]([H])([O-])C([H])([H])[H]
frag1497,0,1,[H][O+]1O[C@@]1([H])[C@]([H])([O-])C([H])([H])[H]
frag1498,0,1,[H][O+]1[O+]([H])C([H])([H])[C-]([O-])C1([H])[H]
frag1499,0,1,[H][O+]1O[C@@]2([H])[C@]1([H])[C@]2([H])[O-]
frag1500,0,1,[H][O+]1O[C@]2([H])[C@]([H])([O-])[C@]12[H]
frag1501,0,1,[H][O+]1O[C@]2([H])[C@@]([H])([O-])[C@@]12[H]
frag1502,0,1,[H][O+]1O[C@]2([H])[C@]([H])([O-])[C@@]12[H]
frag1503,0,1,[H][O+]1O[C@]2([H])[C@]1([H])[C@]2([H])[O-]
frag1504,0,1,[H][O+]1O[C@@]2([H])[C@]([H])([O-])[C@]12[H]
frag1505,0,1,[H][O+]1O[C@@]2([H])[C@@]([H])([O-])[C@@]12[H]
frag1506,0,1,[H][O+]1O[C@@]2([H])[C@]([H])([O-])[C@@]12[H]
frag1507,0,1,[H][O+]([H])[O+]([H])[C@]1([H])[C-]([O-])C1([H])[H]
frag1508,0,1,[H][O+]([H])[O+]([H])[C@@]1([H])[C-]([O-])C1([H])[H]
frag1509,0,1,[H][O+]1O[C@]12C([H])([H])[C@]2([H])[O-]
frag1510,0,1,[H][O+]1O[C@]12C([H])([H])[C@@]2([H])[O-]
frag1511,0,1,[H][O+]1O[C@@]12C([H])([H])[C@]2([H])[O-]
frag1512,0,1,[H][O+]1O[C@@]12C([H])([H])[C@@]2([H])[O-]
frag1513,0,1,[H]OO[O+]1C([H])([H])[C-]([H])C1([H])[H]
frag1514,0,1,[H]OO[C@@]1([H])[C-]([H])C([H])([H])[O+]1[H]
frag1515,0,1,[H]OO[C@]1([H])[C-]([H])C([H])([H])[O+]1[H]
frag1516,0,1,[H]O[O+]1[C-]([H])C([H])([H])OC1([H])[H]
frag1517,0,1,[H][C-]1[O+]([H])OC([H])([H])OC1([H])[H]
frag1518,0,1,[H][O+]([O-])C1([H])C([H])([H])OC1([H])[H]
frag1519,0,1,[H]O[O+]([H])[C@]1([H])OC([H])([H])[C-]1[H]
frag1520,0,1,[H]O[O+]([H])[C@@]1([H])OC([H])([H])[C-]1[H]
frag1521,0,1,[H][C-]1C([H])([H])O[C@@]1([H])O[O+]([H])[H]
frag1522,0,1,[H][C-]1C([H])([H])O[C@]1([H])O[O+]([H])[H]
frag1523,0,1,[H]O[O+]1[C-](C([H])([H])O[H])C1([H])[H]
frag1524,0,1,[H]OC([H])([H])[C-]1[O+]([H])OC1([H])[H]
frag1525,0,1,[H]O[O+]1[C-]([H])[C-]([H])C([H])([H])[O+]1[H]
frag1526,0,1,[H][C-]([H])[C-]([H])C([H])([H])[o+]1o[o+]1[H]
frag1527,0,1,[H][C-]1C([H])([H])OO[O+]([H])C1([H])[H]
frag1528,0,1,[H][C-]1O[O+]([H])[O+]([H])C([H])([H])[C-]1[H]
frag1529,0,1,[H]O[O+]1[C-]([H])[C@]1([H])C([H])([H])O[H]
frag1530,0,1,[H]O[O+]1[C-]([H])[C@@]1([H])C([H])([H])O[H]
frag1531,0,1,[H]OC([H])([H])[C@@]1([H])[C-]([H])O[O+]1[H]
frag1532,0,1,[H]OC([H])([H])[C@]1([H])[C-]([H])O[O+]1[H]
frag1533,0,1,[H]OC([H])([H])[C-]([H])[C@@]1([H])O[O+]1[H]
frag1534,0,1,[H]OC([H])([H])[C-]([H])[C@]1([H])O[O+]1[H]
frag1535,0,1,[H]OC([H])([H])[C@]1([H])[O+]([O-])C1([H])[H]
frag1536,0,1,[H]OC([H])([H])[C@@]1([H])[O+]([O-])C1([H])[H]
frag1537,0,1,[H][O+]1[O+]2C([H])([H])[C@@]12[H]
frag1538,0,1,[H][O+]1[O+]2C([H])([H])[C@]12[H]
frag1539,0,1,[H][c-]1[o+]([H])[o+]1C([H])([H])C([H])([H])[O-]
frag1540,0,1,[H][C-]([H])C([H])([H])O[C@]1([H])O[O+]1[H]
frag1541,0,1,[H][C-]([H])C([H])([H])O[C@@]1([H])O[O+]1[H]
frag1542,0,1,[H]OC1([H])OC([H])([H])C([H])([H])O1
frag1543,0,1,[H]O[C@]1(C([H])([H])[C-]([H])[H])O[O+]1[H]
frag1544,0,1,[H]O[C@@]1(C([H])([H])[C-]([H])[H])O[O+]1[H]
frag1545,0,1,[H]OC1(O[H])OC([H])([H])C1([H])[H]
frag1546,0,1,[H]O[C@]1([H])O[O+]1C([H])([H])[C-]([H])[H]
frag1547,0,1,[H]O[C@@]1([H])O[O+]1C([H])([H])[C-]([H])[H]
frag1548,0,1,[H][o+]1[c-]([O-])[o+]1C([H])([H])C([H])([H])[H]
frag1549,0,1,[H]O[C@]([H])([O-])[O+]1C([H])([H])C1([H])[H]
frag1550,0,1,[H]O[C@@]([H])([O-])[O+]1C([H])([H])C1([H])[H]
frag1551,0,1,[H][O+]1C([H])([H])C([H])([H])O[C@@]1([H])[O-]
frag1552,0,1,[H][O+]1C([H])([H])C([H])([H])O[C@]1([H])[O-]
frag1553,0,1,[H]C([H])([H])C([H])([H])[O+]1O[C@]1([H])[O-]
frag1554,0,1,[H]C([H])([H])C([H])([H])[O+]1O[C@@]1([H])[O-]
frag1555,0,1,[H][O+]1O[C@]1([O-])C([H])([H])C([H])([H])[H]
frag1556,0,1,[H][O+]1O[C@@]1([O-])C([H])([H])C([H])([H])[H]
frag1557,0,1,[H]O[C@]1([O-])[O+]([H])C([H])([H])C1([H])[H]
frag1558,0,1,[H]O[C@@]1([O-])[O+]([H])C([H])([H])C1([H])[H]
frag1559,0,1,[H][O+]([H])[C@]1([O-])OC([H])([H])C1([H])[H]
frag1560,0,1,[H][O+]([H])[C@@]1([O-])OC([H])([H])C1([H])[H]
frag1561,0,1,[H]C1([H])[O+]2O[C@@]2([O-])C1([H])[H]
frag1562,0,1,[H]C1([H])[O+]2O[C@]2([O-])C1([H])[H]
frag1563,0,1,[H]C1([H])OC([H])([H])C([H])([H])[O+]1[O-]
frag1564,0,1,[H]C1([H])[O+](O[O-])C([H])([H])C1([H])[H]
frag1565,0,1,[H][C-]([H])C([H])([H])[O+]1OOC1([H])[H]
frag1566,0,1,[H]C([H])([O-])[O+]1OC([H])([H])C1([H])[H]
frag1567,0,1,[H]O[O+]([C-]([H])[H])[C-]1[O+]([H])C1([H])[H]
frag1568,0,1,[H]O[O+]1[C-]([H])[O+]([C-]([H])[H])C1([H])[H]
frag1569,0,1,[H]OO[C-]([H])[O+]1C([H])([H])C1([H])[H]
frag1570,0,1,[H]OO[C@@]1([H])[O+]([C-]([H])[H])C1([H])[H]
frag1571,0,1,[H]OO[C@]1([H])[O+]([C-]([H])[H])C1([H])[H]
frag1572,0,2,[H]C1([H])O[C@@]2([H])[O+]1C2([H])[H]
frag1573,0,2,[H]C1([H])O[C@]2([H])[O+]1C2([H])[H]
frag1574,0,1,[H]O[O+]1[C-]([H])[O+]([H])[C-]([H])C1([H])[H]
frag1575,0,1,[H]O[O+]([C-]([H])[H])[C@]1([H])[C-]([H])[O+]1[H]
frag1576,0,1,[H]O[O+]([C-]([H])[H])[C@@]1([H])[C-]([H])[O+]1[H]
frag1577,0,2,[H][O+]1[C@]2([H])OC([H])([H])[C@@]12[H]
frag1578,0,2,[H][O+]1[C@@]2([H])OC([H])([H])[C@@]12[H]
frag1579,0,2,[H][O+]1[C@]2([H])OC([H])([H])[C@]12[H]
frag1580,0,2,[H][O+]1[C@@]2([H])C([H])([H])O[C@]12[H]
frag1581,0,1,[H]O[o+]1[c-]([H])[o+]1C([H])([H])[C-]([H])[H]
frag1582,0,2,[H][c-]1[o+]2[o+]1C([H])([H])C2([H])[H]
frag1583,0,2,[H][C-]([H])[O+]1[O+]2C([H])([H])[C@@]12[H]
frag1584,0,2,[H][C-]([H])[O+]1[O+]2C([H])([H])[C@]12[H]
frag1585,0,1,[H]O[O+]1[C-]([H])[O+]([H])C([H])([H])[C-]1[H]
frag1586,0,1,[H][C-]1O[O+]([H])[O+]1C([H])([H])[C-]([H])[H]
frag1587,0,1,[H][C-]1[O+]([H])C([H])([H])C([H])([H])[O+]1[O-]
frag1588,0,1,[H][C-]([H])[O+]([O-])[C@@]1([H])[O+]([H])C1([H])[H]
frag1589,0,1,[H][C-]([H])[O+]([O-])[C@]1([H])[O+]([H])C1([H])[H]
frag1590,0,1,[H]O[O+]([C-]1OC1([H])[H])C([H])([H])[H]
frag1591,0,1,[H]O[O+]1[C-]2O[C@]2([H])C1([H])[H]
frag1592,0,1,[H]O[O+]1[C-]2O[C@@]2([H])C1([H])[H]
frag1593,0,1,[H]O[O+](C([H])([H])[H])[C@@]1([H])O[C-]1[H]
frag1594,0,1,[H]O[O+](C([H])([H])[H])[C@]1([H])O[C-]1[H]
frag1595,0,1,[H][C-]([O+]1[O+]([H])C1([H])[H])C([H])([H])[O-]
frag1596,0,1,[H][C-]1O[O+]([H])C([H])([H])C([H])([H])O1
frag1597,0,1,[H][C-]([H])[O+]([H])O[C@@]1([H])OC1([H])[H]
frag1598,0,1,[H][C-]([H])[O+]([H])O[C@]1([H])OC1([H])[H]
frag1599,0,1,[H]OC([H])([H])O[C@@]1([H])OC1([H])[H]
frag1600,0,1,[H]OC([H])([H])O[C@]1([H])OC1([H])[H]
frag1601,0,1,[H]C([H])([H])[O+]([O-])[C@@]1([H])OC1([H])[H]
frag1602,0,1,[H]C([H])([H])[O+]([O-])[C@]1([H])OC1([H])[H]
frag1603,0,1,[H]O[O+]1C([H])([H])[C-]2O[C@@]21[H]
frag1604,0,1,[H]O[O+]1C([H])([H])[C-]2O[C@]21[H]
frag1605,0,2,[H][O+]1C([H])([H])[C@@]2([H])O[C@]12[H]
frag1606,0,2,[H][O+]1C([H])([H])[C@@]2([H])O[C@@]12[H]
frag1607,0,2,[H][O+]1C([H])([H])[C@]2([H])O[C@]12[H]
frag1608,0,2,[H][O+]1C([H])([H])[C@]2([H])O[C@@]12[H]
frag1609,0,1,[H]O[O+]1[C-]([H])[C@@]2([H])O[C@]12[H]
frag1610,0,1,[H]O[O+]1[C-]([H])[C@@]2([H])O[C@@]12[H]
frag1611,0,1,[H]O[O+]1[C-]([H])[C@]2([H])O[C@]12[H]
frag1612,0,1,[H]O[O+]1[C-]([H])[C@]2([H])O[C@@]12[H]
frag1613,0,1,[H][C-]1[O+]([O+]([H])[H])C([H])([H])[C@@]1([H])[O-]
frag1614,0,1,[H][C-]1[O+]([O+]([H])[H])C([H])([H])[C@]1([H])[O-]
frag1615,0,1,[H]C1([H])[O+]([O-])[C@@]2([H])O[C@]12[H]
frag1616,0,1,[H]C1([H])[O+]([O-])[C@]2([H])O[C@]12[H]
frag1617,0,1,[H]C1([H])[O+]([O-])[C@@]2([H])O[C@@]12[H]
frag1618,0,1,[H]C1([H])[O+]([O-])[C@]2([H])O[C@@]12[H]
frag1619,0,1,[H]O[O+]1[C-]([C-]([H])[H])[O+]([H])C1([H])[H]
frag1620,0,1,[H]OO[C-]1[O+]([H])C([H])([H])C1([H])[H]
frag1621,0,1,[H]O[O+]1[C-]([O+]([H])[H])[C-]([H])C1([H])[H]
frag1622,0,1,[H]O[o+]1[c-](C([H])([H])[C-]([H])[H])[o+]1[H]
frag1623,0,1,[H]O[O+]1[C-]([H])C([H])([H])[C-]1[O+]([H])[H]
frag1624,0,1,[H][C-]([H])C([H])([H])[C-]1O[O+]([H])[O+]1[H]
frag1625,0,1,[H]O[O+]([H])[C-]1OC([H])([H])C1([H])[H]
frag1626,0,1,[H][O+]([H])[C-]1[O+]([O-])C([H])([H])C1([H])[H]
frag1627,0,1,[H]O[C-]1O[O+]([H])C([H])([H])C1([H])[H]
frag1628,0,1,[H]O[O+]1[O+]([C-]([H])[H])[C@@]1([H])[C-]([H])[H]
frag1629,0,1,[H]O[O+]1[O+]([C-]([H])[H])[C@]1([H])[C-]([H])[H]
frag1630,0,2,[H][C-]([H])C1([H])[O+]2[O+]1C2([H])[H]
frag1631,0,1,[H]O[O+]1[C-]([H])[O+]([H])[C@]1([H])[C-]([H])[H]
frag1632,0,1,[H]O[O+]1[C-]([H])[O+]([H])[C@@]1([H])[C-]([H])[H]
frag1633,0,2,[H][O+]1[C@]2([H])O[C@@]1([H])C2([H])[H]
frag1634,0,2,[H][O+]1[C@@]2([H])O[C@@]1([H])C2([H])[H]
frag1635,0,2,[H][O+]1[C@]2([H])O[C@]1([H])C2([H])[H]
frag1636,0,1,[H][C-]([H])[O+]1[O+]([H])O[C@]1([H])[C-]([H])[H]
frag1637,0,1,[H][C-]([H])[O+]1[O+]([H])O[C@@]1([H])[C-]([H])[H]
frag1638,0,1,[H][C-]([H])[C@]1([H])[O+]([H])C([H])([H])[O+]1[O-]
frag1639,0,1,[H][C-]([H])[C@@]1([H])[O+]([H])C([H])([H])[O+]1[O-]
frag1640,0,1,[H][O+]1C([H])([H])C([H])([H])[C@@]1([H])O[O-]
frag1641,0,1,[H][O+]1C([H])([H])C([H])([H])[C@]1([H])O[O-]
frag1642,0,1,[H]O[O+]1[C-](C([H])([H])[H])OC1([H])[H]
frag1643,0,1,[H]O[O+]1[C-]([H])O[C@]1([H])C([H])([H])[H]
frag1644,0,1,[H]O[O+]1[C-]([H])O[C@@]1([H])C([H])([H])[H]
frag1645,0,1,[H][C-]1[O+](C([H])([H])[O-])[O+]([H])C1([H])[H]
frag1646,0,1,[H][C-]([H])O[C@]1([H])O[O+]([H])C1([H])[H]
frag1647,0,1,[H][C-]([H])O[C@@]1([H])O[O+]([H])C1([H])[H]
frag1648,0,1,[H]OC([H])([H])C1([H])OC([H])([H])O1
frag1649,0,1,[H]C1([H])O[C@@]([H])(C([H])([H])[H])[O+]1[O-]
frag1650,0,1,[H]C1([H])O[C@]([H])(C([H])([H])[H])[O+]1[O-]
frag1651,0,1,[H]O[O+]1[C-]2O[C@]1([H])C2([H])[H]
frag1652,0,1,[H]O[O+]1[C-]2O[C@@]1([H])C2([H])[H]
frag1653,0,1,[H][O+]([H])O[C-]1OC([H])([H])C1([H])[H]
frag1654,0,1,[H][C-]([H])[C@@]1([H])O[O+]([H])C([H])([H])O1
frag1655,0,1,[H][C-]([H])[C@]1([H])O[O+]([H])C([H])([H])O1
frag1656,0,1,[H]O[O+]1[C@]2([H])O[C@@]1([H])[C-]2[H]
frag1657,0,1,[H]O[O+]1[C@]2([H])O[C@]1([H])[C-]2[H]
frag1658,0,1,[H]O[O+]1[C@@]2([H])O[C@@]1([H])[C-]2[H]
frag1659,0,1,[H][C-]1[O+]([O+]([H])[H])[C@]([H])([O-])C1([H])[H]
frag1660,0,1,[H][C-]1[O+]([O+]([H])[H])[C@@]([H])([O-])C1([H])[H]
frag1661,0,1,[H]C1([H])[C@@]2([H])O[C@]1([H])[O+]2[O-]
frag1662,0,1,[H]C1([H])[C@@]2([H])O[C@@]1([H])[O+]2[O-]
frag1663,0,1,[H]C1([H])[C@]2([H])O[C@]1([H])[O+]2[O-]
frag1664,0,1,[H]O[O+]1[O+]([H])[C@@]1([H])[C-]([H])[C-]([H])[H]
frag1665,0,1,[H]O[O+]1[O+]([H])[C@]1([H])[C-]([H])[C-]([H])[H]
frag1666,0,2,[H][C-]1C([H])([H])[O+]2[O+]([H])[C@@]12[H]
frag1667,0,2,[H][C-]1C([H])([H])[O+]2[O+]([H])[C@]12[H]
frag1668,0,1,[H]O[O+]1[C-]([H])[C-]([H])[C@]1([H])[O+]([H])[H]
frag1669,0,1,[H]O[O+]1[C-]([H])[C-]([H])[C@@]1([H])[O+]([H])[H]
frag1670,0,1,[H][C-]([H])[C-]([H])[C@@]1([H])O[O+]([H])[O+]1[H]
frag1671,0,1,[H][C-]([H])[C-]([H])[C@]1([H])O[O+]([H])[O+]1[H]
frag1672,0,1,[H][C-]1C([H])([H])[O+]([O-])[C@@]1([H])[O+]([H])[H]
frag1673,0,1,[H][C-]1C([H])([H])[O+]([O-])[C@]1([H])[O+]([H])[H]
frag1674,0,2,[H]O[C@]1([H])[O+]2C([H])([H])[C@@]21[H]
frag1675,0,2,[H]O[C@@]1([H])[O+]2C([H])([H])[C@@]21[H]
frag1676,0,2,[H]O[C@]1([H])[O+]2C([H])([H])[C@]21[H]
frag1677,0,2,[H]O[C@@]1([H])[O+]2C([H])([H])[C@]21[H]
frag1678,0,1,[H]O[C@]1([H])O[O+]([H])[C@]1([H])[C-]([H])[H]
frag1679,0,1,[H]O[C@@]1([H])O[O+]([H])[C@]1([H])[C-]([H])[H]
frag1680,0,1,[H]O[C@]1([H])O[O+]([H])[C@@]1([H])[C-]([H])[H]
frag1681,0,1,[H]O[C@@]1([H])O[O+]([H])[C@@]1([H])[C-]([H])[H]
frag1682,0,1,[H]O[C@]1([H])OC([H])([H])[C@@]1([H])O[H]
frag1683,0,1,[H]O[C@@]1([H])OC([H])([H])[C@@]1([H])O[H]
frag1684,0,1,[H]O[C@@]1([H])C([H])([H])O[C@@]1([H])O[H]
frag1685,0,1,[H]O[C@@]1([H])OC([H])([H])[C@]1([H])O[H]
frag1686,0,1,[H]O[C@]1([H])O[O+]([H])C([H])([H])[C-]1[H]
frag1687,0,1,[H]O[C@@]1([H])O[O+]([H])C([H])([H])[C-]1[H]
frag1688,0,1,[H][C-]([H])C([H])([H])[C@]1([H])[O+]([H])[O+]1[O-]
frag1689,0,1,[H][C-]([H])C([H])([H])[C@@]1([H])[O+]([H])[O+]1[O-]
