batch,fragname,confname,energy,enthalpy
batch3,frag2363,81,,
batch3,frag19,19,,
batch3,frag203,23,,
batch3,frag2342,17,,
batch3,frag1973,193,,
batch3,frag1978,107,,
batch3,frag2054,21,,
batch3,frag2067,3,,
batch3,frag1973,142,,
batch3,frag2253,6,0.0428616991325,0.125665
batch3,frag1834,3,,
batch3,frag195,12,,
batch3,frag2371,1,-0.0616748006952,0.013166
batch3,frag2038,13,,
batch3,frag179,27,,
batch3,frag2181,2,,
batch3,frag1978,210,,
batch3,frag2363,50,,
batch3,frag2390,24,,
batch3,frag2297,0,,
batch3,frag2045,24,,
batch3,frag194,6,,
batch3,frag2425,18,,
batch3,frag178,105,,
batch3,frag1993,33,,
batch3,frag2209,0,,
batch3,frag2448,36,0.0089916624344,0.118505
batch3,frag191,26,,
batch3,frag1994,38,,
batch3,frag2253,13,0.0440578002113,0.126734
batch3,frag1847,16,,
batch3,frag1893,5,-0.167937183453,-0.06678
batch3,frag2089,8,0.0396571949781,0.139025
batch3,frag2041,10,,
batch3,frag1965,201,,
batch3,frag1827,8,-0.16505233774,-0.063753
batch3,frag1980,15,,
batch3,frag225,2,,
batch3,frag2004,3,,
batch3,frag1988,4,,
batch3,frag2117,11,,
batch3,frag2312,1,-0.0649035578412,-0.033128
batch3,frag1857,3,,
batch3,frag2425,4,,
batch3,frag1973,61,,
batch3,frag2074,8,,
batch3,frag2314,17,,
batch3,frag1900,12,,
batch3,frag180,23,,
batch3,frag2418,21,,
batch3,frag2414,46,,
batch3,frag1980,172,,
batch3,frag178,212,,
batch3,frag1983,0,,
batch3,frag2032,63,,
batch3,frag1898,1,,
batch3,frag2036,1,,
batch3,frag217,0,,
batch3,frag2350,8,,
batch3,frag1804,27,,
batch3,frag2210,22,0.0786502232464,0.165003
batch3,frag1965,116,,
batch3,frag2417,6,,
batch3,frag1865,1,,
batch3,frag1947,6,,
batch3,frag2320,3,-0.0137963781456,0.081972
batch3,frag2290,4,0.0197027712346,0.106291
batch3,frag2059,1,,
batch3,frag1979,63,,
batch3,frag1973,227,,
batch3,frag2053,58,,
batch3,frag1981,119,,
batch3,frag2254,2,,
batch3,frag2441,0,,
batch3,frag1911,0,,
batch3,frag2376,5,,
batch3,frag2142,0,,
batch3,frag1978,175,,
batch3,frag2342,65,,
batch3,frag1973,130,,
batch3,frag2380,1,,
batch3,frag2096,3,,
batch3,frag2363,22,,
batch3,frag2315,79,,
batch3,frag1801,5,,
batch3,frag2266,0,-0.0738307579414,0.044151
batch3,frag1953,9,,
batch3,frag2364,29,,
batch3,frag2403,9,-0.0804490794176,-0.001564
batch3,frag2052,5,,
batch3,frag2045,56,,
batch3,frag2008,23,,
batch3,frag2170,2,,
batch3,frag1812,0,,
batch3,frag1994,44,,
batch3,frag2357,2,,
batch3,frag2443,26,,
batch3,frag1980,219,,
batch3,frag2327,9,,
batch3,frag178,179,,
batch3,frag2288,5,-0.126757297119,-0.039064
batch3,frag18,79,,
batch3,frag2041,0,,
batch3,frag178,96,,
batch3,frag2007,75,,
batch3,frag189,10,,
batch3,frag1980,69,,
batch3,frag1909,1,,
batch3,frag2288,13,-0.125577749777,-0.037883
batch3,frag221,27,,
batch3,frag1974,16,,
batch3,frag2360,13,,
batch3,frag1978,71,,
batch3,frag2365,0,,
batch3,frag1820,2,-0.0535079661694,0.044525
batch3,frag1989,26,,
batch3,frag2247,7,,
batch3,frag2362,30,,
batch3,frag2398,0,,
batch3,frag1787,11,,
batch3,frag178,47,,
batch3,frag22,8,,
batch3,frag180,7,,
batch3,frag1965,13,,
batch3,frag2371,16,-0.068818723756,0.007743
batch3,frag2118,8,0.0336371076708,0.132613
batch3,frag2026,32,,
batch3,frag1819,4,,
batch3,frag2025,4,,
batch3,frag2031,52,,
batch3,frag2453,120,,
batch3,frag2177,8,-0.030401741441,0.054771
batch3,frag1828,15,-0.165791093014,-0.064538
batch3,frag2333,6,,
batch3,frag2404,3,-0.0804491687861,-0.001569
batch3,frag2317,26,,
batch3,frag2211,1,0.0785332394238,0.164817
batch3,frag1978,109,,
batch3,frag2213,13,0.0784767362258,0.16487
batch3,frag2342,19,,
batch3,frag1990,5,,
batch3,frag2053,24,,
batch3,frag1981,165,,
batch3,frag177,191,,
batch3,frag19,17,,
batch3,frag2253,8,0.0444598363844,0.127238
batch3,frag177,140,,
batch3,frag2250,22,,
batch3,frag2135,1,,
batch3,frag2293,14,,
batch3,frag1778,0,,
batch3,frag2223,3,,
batch3,frag2436,1,,
batch3,frag1785,0,,
batch3,frag1966,1,,
batch3,frag194,8,,
batch3,frag2329,20,,
batch3,frag2425,16,,
batch3,frag2364,55,,
batch3,frag2338,2,0.111873711557,0.195429
batch3,frag2419,33,,
batch3,frag1880,0,,
batch3,frag1983,24,,
batch3,frag1791,18,,
batch3,frag2443,21,,
batch3,frag1930,0,,
batch3,frag1994,43,,
batch3,frag2357,5,,
batch3,frag1812,7,,
batch3,frag2041,7,,
batch3,frag2163,0,,
batch3,frag2288,2,-0.127764620837,-0.039956
batch3,frag1993,48,,
batch3,frag2393,3,0.0547159970947,0.105171
batch3,frag2078,1,,
batch3,frag189,17,,
batch3,frag178,91,,
batch3,frag2007,72,,
batch3,frag1974,11,,
batch3,frag2360,14,,
batch3,frag1978,76,,
batch3,frag221,20,,
batch3,frag2085,1,,
batch3,frag2288,14,-0.125577685084,-0.037883
batch3,frag2452,2,,
batch3,frag1820,5,-0.0535079176494,0.044526
batch3,frag2247,0,,
batch3,frag1989,21,,
batch3,frag2032,18,,
batch3,frag1902,2,,
batch3,frag2422,9,,
batch3,frag1791,8,,
batch3,frag1972,9,,
batch3,frag178,40,,
batch3,frag1980,109,,
batch3,frag1787,16,,
batch3,frag2362,37,,
batch3,frag2398,7,,
batch3,frag180,0,,
batch3,frag1869,8,,
batch3,frag1819,3,,
batch3,frag2026,35,,
batch3,frag1894,8,,
batch3,frag1965,14,,
batch3,frag2371,11,-0.0672214589094,0.00945
batch3,frag188,79,,
batch3,frag2453,127,,
batch3,frag2031,55,,
batch3,frag2025,3,,
batch3,frag2404,4,-0.0804491779371,-0.001569
batch3,frag2317,21,,
batch3,frag2211,6,0.0792931213319,0.165602
batch3,frag2333,1,,
batch3,frag1828,12,-0.163859151874,-0.06286
batch3,frag1979,18,,
batch3,frag2213,14,0.0816514975832,0.167777
batch3,frag2228,0,0.105883289059,0.177294
batch3,frag19,10,,
batch3,frag177,196,,
batch3,frag2053,23,,
batch3,frag1981,162,,
batch3,frag1990,2,,
batch3,frag2017,1,,
batch3,frag1778,7,,
batch3,frag2293,13,,
batch3,frag2250,25,,
batch3,frag2371,8,-0.0688187186092,0.007743
batch3,frag236,0,,
batch3,frag177,147,,
batch3,frag1785,7,,
batch3,frag2301,3,,
batch3,frag1844,1,,
batch3,frag2297,9,,
batch3,frag2425,11,,
batch3,frag2364,52,,
batch3,frag2338,5,,
batch3,frag2329,27,,
batch3,frag1983,23,,
batch3,frag2363,59,,
batch3,frag2419,34,,
batch3,frag1978,219,,
batch3,frag2448,31,0.00996792176437,0.119555
batch3,frag191,21,,
batch3,frag2209,7,-0.0975278122589,-0.016034
batch3,frag1993,34,,
batch3,frag178,102,,
batch3,frag1893,2,-0.16793689751,-0.066778
batch3,frag2253,14,0.0440273055821,0.126799
batch3,frag1847,11,,
batch3,frag2360,68,,
batch3,frag2004,4,,
batch3,frag1988,3,,
batch3,frag1980,12,,
batch3,frag2041,17,,
batch3,frag1965,206,,
batch3,frag1973,66,,
batch3,frag2425,3,,
batch3,frag2230,1,,
batch3,frag2117,16,,
batch3,frag1796,2,,
batch3,frag2319,2,-0.0137963781678,0.081972
batch3,frag1980,175,,
batch3,frag2418,26,,
batch3,frag2414,41,,
batch3,frag2314,10,,
batch3,frag1900,15,,
batch3,frag180,24,,
batch3,frag2032,64,,
batch3,frag178,215,,
batch3,frag1983,7,,
batch3,frag2026,49,,
batch3,frag2036,6,,
batch3,frag2114,1,,
batch3,frag1965,68,,
batch3,frag1947,1,,
batch3,frag2417,1,,
batch3,frag1965,111,,
batch3,frag1804,20,,
batch3,frag2210,25,0.0786502777244,0.165004
batch3,frag1979,64,,
batch3,frag177,16,,
batch3,frag2045,80,,
batch3,frag2290,3,0.0167487160569,0.10315
batch3,frag1928,1,,
batch3,frag2186,1,0.0258744391767,0.111151
batch3,frag1973,220,,
batch3,frag2031,29,,
batch3,frag2376,2,,
batch3,frag2441,7,,
batch3,frag241,1,-0.0543635403654,-0.024401
batch3,frag2342,62,,
batch3,frag1978,172,,
batch3,frag2060,0,,
batch3,frag2380,6,,
batch3,frag1973,137,,
batch3,frag203,8,,
batch3,frag1801,2,,
batch3,frag2266,7,-0.0738307707176,0.044151
batch3,frag2363,25,,
batch3,frag2344,0,,
batch3,frag2419,48,,
batch3,frag2008,24,,
batch3,frag2052,2,,
batch3,frag2045,51,,
batch3,frag198,1,,
batch3,frag1981,209,,
batch3,frag2051,11,,
batch3,frag2189,9,,
batch3,frag207,4,,
batch3,frag2384,11,,
batch3,frag1990,14,,
batch3,frag1953,22,,
batch3,frag2104,2,,
batch3,frag2026,5,,
batch3,frag2212,0,0.0786695814951,0.164946
batch3,frag2407,2,0.15044807744,0.201176
batch3,frag1957,2,,
batch3,frag2330,7,,
batch3,frag2211,26,0.0786693052977,0.164949
batch3,frag2174,9,,
batch3,frag177,156,,
batch3,frag2309,1,0.0713764864509,0.144656
batch3,frag2079,19,,
batch3,frag2315,13,,
batch3,frag181,27,,
batch3,frag2363,48,,
batch3,frag2419,25,,
batch3,frag1978,208,,
batch3,frag229,10,,
batch3,frag2364,43,,
batch3,frag1993,4,,
batch3,frag1998,0,,
batch3,frag2083,22,,
batch3,frag2136,0,0.0871241807211,0.158186
batch3,frag2250,9,,
batch3,frag177,241,,
batch3,frag1981,11,,
batch3,frag188,68,,
batch3,frag1786,1,,
batch3,frag1965,0,,
batch3,frag2435,0,,
batch3,frag1847,7,,
batch3,frag2031,44,,
batch3,frag2220,2,,
batch3,frag177,187,,
batch3,frag190,22,,
batch3,frag2053,32,,
batch3,frag197,9,,
batch3,frag1981,173,,
batch3,frag2252,17,,
batch3,frag1883,1,-0.0338617104285,0.042902
batch3,frag2291,21,-0.127954190873,-0.039829
batch3,frag2074,10,,
batch3,frag178,51,,
batch3,frag1980,118,,
batch3,frag2362,26,,
batch3,frag1933,6,,
batch3,frag1811,1,,
batch3,frag2042,1,,
batch3,frag1989,30,,
batch3,frag2413,27,,
batch3,frag2324,8,,
batch3,frag188,2,,
batch3,frag2026,24,,
batch3,frag2390,5,,
batch3,frag2330,12,,
batch3,frag1794,21,,
batch3,frag2441,13,,
batch3,frag1828,7,-0.162204182539,-0.061542
batch3,frag2244,6,,
batch3,frag221,9,,
batch3,frag2366,1,,
batch3,frag2000,8,,
batch3,frag1993,59,,
batch3,frag1994,52,,
batch3,frag2418,9,,
batch3,frag183,6,0.0400493754257,0.138035
batch3,frag1785,24,,
batch3,frag21,9,,
batch3,frag1978,67,,
batch3,frag1948,9,,
batch3,frag2280,0,,
batch3,frag2277,16,,
batch3,frag1938,2,,
batch3,frag178,80,,
batch3,frag2007,63,,
batch3,frag190,3,,
batch3,frag2293,5,,
batch3,frag2178,7,-0.0296098554957,0.055395
batch3,frag2377,19,,
batch3,frag2185,7,,
batch3,frag1809,0,,
batch3,frag1973,126,,
batch3,frag1964,17,,
batch3,frag2406,18,0.0937578705019,0.178886
batch3,frag2375,4,,
batch3,frag2045,40,,
batch3,frag1912,1,,
batch3,frag2442,1,0.0543916028855,0.140961
batch3,frag2257,3,-0.0692006087366,-0.010543
batch3,frag1981,218,,
batch3,frag2034,10,,
batch3,frag242,7,-0.020167558906,0.044819
batch3,frag2363,34,,
batch3,frag2419,59,,
batch3,frag2141,1,,
batch3,frag188,14,,
batch3,frag2383,0,,
batch3,frag1972,19,,
batch3,frag2031,38,,
batch3,frag1973,231,,
batch3,frag2361,17,,
batch3,frag1979,75,,
batch3,frag239,8,,
batch3,frag2449,5,,
batch3,frag2095,2,,
batch3,frag2289,17,-0.125577754833,-0.037883
batch3,frag2342,73,,
batch3,frag2442,22,0.054391478683,0.14096
batch3,frag2265,1,-0.0738307528235,0.044151
batch3,frag1802,4,,
batch3,frag1978,163,,
batch3,frag2173,3,,
batch3,frag2298,1,0.0212113135875,0.131891
batch3,frag2051,4,,
batch3,frag2400,8,0.048092834394,0.131815
batch3,frag2032,75,,
batch3,frag178,204,,
batch3,frag2424,12,,
batch3,frag2328,6,,
batch3,frag1982,20,,
batch3,frag1980,164,,
batch3,frag2080,13,,
batch3,frag2414,50,,
batch3,frag2292,10,,
batch3,frag2007,2,,
batch3,frag226,3,-0.114778606216,-0.073474
batch3,frag2251,26,,
batch3,frag1965,100,,
batch3,frag194,18,,
batch3,frag2026,58,,
batch3,frag1965,79,,
batch3,frag2426,5,-0.0524822209658,0.036876
batch3,frag1976,5,,
batch3,frag2311,0,0.0551340189952,0.108932
batch3,frag2212,17,0.0796062524508,0.165999
batch3,frag2238,3,,
batch3,frag2104,21,,
batch3,frag2448,20,,
batch3,frag18,13,,
batch3,frag1980,1,,
batch3,frag1993,25,,
batch3,frag178,113,,
batch3,frag2052,20,,
batch3,frag1973,77,,
batch3,frag2414,81,,
batch3,frag214,1,0.0508279745512,0.132418
batch3,frag2035,0,,
batch3,frag2117,7,,
batch3,frag2323,2,,
batch3,frag1829,11,-0.162723083235,-0.062066
batch3,frag2360,79,,
batch3,frag2316,22,,
batch3,frag2414,7,,
batch3,frag1866,0,,
batch3,frag1965,217,,
batch3,frag2293,2,,
batch3,frag2178,0,-0.0291694913471,0.055805
batch3,frag190,4,,
batch3,frag1964,10,,
batch3,frag1973,121,,
batch3,frag2185,0,,
batch3,frag1809,7,,
batch3,frag2364,38,,
batch3,frag2442,6,,
batch3,frag2257,4,-0.0692005865673,-0.010539
batch3,frag2375,3,,
batch3,frag2045,47,,
batch3,frag2315,68,,
batch3,frag2363,33,,
batch3,frag2388,3,,
batch3,frag2034,17,,
batch3,frag242,0,-0.0201675636482,0.04482
batch3,frag1973,236,,
batch3,frag2383,7,,
batch3,frag188,13,,
batch3,frag2095,5,,
batch3,frag1919,2,,
batch3,frag2289,10,-0.126467608831,-0.038581
batch3,frag2449,2,,
batch3,frag2361,10,,
batch3,frag1994,9,,
batch3,frag1979,72,,
batch3,frag1978,164,,
batch3,frag2347,1,0.0682513138005,0.139772
batch3,frag2265,6,-0.076714867131,0.04165
batch3,frag1802,3,,
batch3,frag2442,25,0.054786366873,0.141508
batch3,frag2342,74,,
batch3,frag2053,49,,
batch3,frag1981,108,,
batch3,frag2051,3,,
batch3,frag2173,4,-0.03584594457,0.048337
batch3,frag2298,6,0.0194140252283,0.130007
batch3,frag2424,15,,
batch3,frag178,203,,
batch3,frag2328,1,,
batch3,frag2032,72,,
batch3,frag2414,57,,
batch3,frag2080,14,,
batch3,frag1980,163,,
batch3,frag1890,3,,
batch3,frag1982,27,,
batch3,frag1965,107,,
batch3,frag2251,21,0.0548730882427,0.165504
batch3,frag226,4,-0.117099548918,-0.075487
batch3,frag2007,5,,
batch3,frag2292,17,,
batch3,frag1795,3,,
batch3,frag1976,2,,
batch3,frag2233,0,-0.0479487849529,0.051169
batch3,frag2426,2,-0.0524822218776,0.036876
batch3,frag2104,26,,
batch3,frag1994,29,,
batch3,frag2212,10,0.0785331952248,0.164814
batch3,frag2238,4,,
batch3,frag2052,27,,
batch3,frag1980,6,,
batch3,frag178,114,,
batch3,frag1993,22,,
batch3,frag18,14,,
batch3,frag2448,27,,
batch3,frag2117,0,,
batch3,frag2007,18,,
batch3,frag1973,70,,
batch3,frag1965,210,,
batch3,frag2316,25,,
batch3,frag2414,0,,
batch3,frag1829,16,-0.162535898008,-0.061783
batch3,frag2323,5,,
batch3,frag1944,0,,
batch3,frag2026,2,,
batch3,frag1888,2,,
batch3,frag2104,5,,
batch3,frag1953,25,,
batch3,frag2384,16,,
batch3,frag1990,13,,
batch3,frag207,3,,
batch3,frag2051,16,,
batch3,frag2211,21,0.078533220201,0.164817
batch3,frag177,151,,
batch3,frag1957,5,,
batch3,frag2330,0,,
batch3,frag2212,7,0.0786503696677,0.165007
batch3,frag2419,22,,
batch3,frag2315,14,,
batch3,frag181,20,,
batch3,frag2309,6,,
batch3,frag1993,3,,
batch3,frag2364,44,,
batch3,frag229,17,,
batch3,frag1981,16,,
batch3,frag235,1,,
batch3,frag2372,9,,
batch3,frag2083,25,,
batch3,frag2014,0,,
batch3,frag1847,0,,
batch3,frag2031,43,,
batch3,frag2302,2,,
batch3,frag1965,7,,
batch3,frag2047,18,,
batch3,frag2453,131,,
batch3,frag2053,35,,
batch3,frag1981,174,,
batch3,frag2294,8,-0.0331418336191,0.052104
batch3,frag177,180,,
batch3,frag190,25,,
batch3,frag2291,26,-0.132196885565,-0.043897
batch3,frag1978,118,,
batch3,frag2252,10,0.0522791102871,0.136069
batch3,frag2362,21,,
batch3,frag1933,1,,
batch3,frag2074,17,,
batch3,frag178,56,,
batch3,frag188,5,,
batch3,frag2206,8,-0.094937297427,-0.013635
batch3,frag2413,20,,
batch3,frag2160,1,,
batch3,frag1989,37,,
batch3,frag2330,15,,
batch3,frag1794,26,,
batch3,frag2026,23,,
batch3,frag2390,2,,
batch3,frag1828,0,-0.16307683789,-0.061794
batch3,frag2441,14,,
batch3,frag2086,0,,
batch3,frag178,168,,
batch3,frag1901,3,,
batch3,frag2244,1,,
batch3,frag18,68,,
batch3,frag2451,3,,
batch3,frag1994,55,,
batch3,frag1980,208,,
batch3,frag18,8,,
batch3,frag2421,8,0.0529663768265,0.103974
batch3,frag1980,78,,
batch3,frag1978,60,,
batch3,frag1785,23,,
batch3,frag183,1,0.0380092038289,0.135968
batch3,frag178,87,,
batch3,frag1897,9,,
batch3,frag2007,64,,
batch3,frag1938,5,,
batch3,frag2277,11,,
batch3,frag1809,9,,
batch3,frag2406,11,0.0832830202885,0.167464
batch3,frag177,123,,
batch3,frag2377,10,,
batch3,frag2189,26,0.0446593224854,0.129079
batch3,frag2432,3,,
batch3,frag2034,19,,
batch3,frag2227,1,,
batch3,frag2315,66,,
batch3,frag2419,50,,
batch3,frag2033,12,,
batch3,frag2442,8,,
batch3,frag2118,24,0.035212872516,0.134094
batch3,frag2045,49,,
batch3,frag1981,211,,
batch3,frag2131,3,,
batch3,frag2013,4,,
batch3,frag2364,36,,
batch3,frag2425,75,,
batch3,frag2417,14,,
batch3,frag1994,7,,
batch3,frag2018,0,,
batch3,frag1981,64,,
batch3,frag239,1,,
batch3,frag177,234,,
batch3,frag1972,10,,
batch3,frag2383,9,,
batch3,frag2419,81,,
batch3,frag1973,238,,
batch3,frag2031,31,,
batch3,frag2445,20,,
batch3,frag2298,8,,
batch3,frag19,74,,
batch3,frag1950,1,,
batch3,frag2215,3,,
batch3,frag1981,106,,
batch3,frag2400,1,0.0496236727066,0.133317
batch3,frag2053,47,,
batch3,frag1790,12,,
batch3,frag2103,1,,
batch3,frag2265,8,-0.0738307579424,0.044151
batch3,frag178,24,,
batch3,frag2074,65,,
batch3,frag179,5,,
batch3,frag2414,59,,
batch3,frag2358,4,,
batch3,frag2362,53,,
batch3,frag2191,1,,
batch3,frag1989,45,,
batch3,frag2391,27,,
batch3,frag184,5,,
batch3,frag2026,51,,
batch3,frag2077,0,,
batch3,frag2371,75,-0.0672214617456,0.00945
batch3,frag1965,70,,
batch3,frag2292,19,,
batch3,frag194,11,,
batch3,frag1965,109,,
batch3,frag2361,2,,
batch3,frag2243,5,,
batch3,frag1824,0,,
batch3,frag2432,15,,
batch3,frag2215,15,0.135210151174,0.218333
batch3,frag2248,1,,
batch3,frag2448,29,0.010745183634,0.12015
batch3,frag2081,4,,
batch3,frag1980,8,,
batch3,frag202,20,,
batch3,frag2026,80,,
batch3,frag1994,27,,
batch3,frag2380,22,,
batch3,frag2247,21,,
batch3,frag1978,12,,
batch3,frag2360,70,,
batch3,frag1829,18,-0.161575000786,-0.060859
batch3,frag2045,2,,
batch3,frag1816,2,0.0092542201528,0.109256
batch3,frag189,73,,
batch3,frag2353,0,,
batch3,frag1934,5,,
batch3,frag2007,16,,
batch3,frag2383,13,,
batch3,frag2212,9,0.0824629764491,0.168593
batch3,frag2174,0,,
batch3,frag2384,18,,
batch3,frag1927,0,,
batch3,frag2189,0,0.0330164378459,0.116506
batch3,frag2051,18,,
batch3,frag1973,153,,
batch3,frag2431,24,,
batch3,frag2092,1,,
batch3,frag2045,35,,
batch3,frag2379,3,,
batch3,frag2004,27,,
batch3,frag229,19,,
batch3,frag2079,10,,
batch3,frag2309,8,0.0713061199275,0.145092
batch3,frag1893,23,-0.167937194579,-0.066782
batch3,frag1978,201,,
batch3,frag2384,3,,
batch3,frag2363,41,,
batch3,frag188,61,,
batch3,frag2084,20,,
batch3,frag1986,13,,
batch3,frag2047,16,,
batch3,frag1965,9,,
batch3,frag1813,24,,
batch3,frag2361,62,,
batch3,frag1837,5,,
batch3,frag1981,18,,
batch3,frag2445,2,,
batch3,frag2250,0,,
batch3,frag2372,7,,
batch3,frag1915,2,,
batch3,frag177,72,,
batch3,frag1973,182,,
batch3,frag1978,116,,
batch3,frag2294,6,,
batch3,frag22,26,,
batch3,frag197,0,,
batch3,frag1989,39,,
batch3,frag2413,4,,
batch3,frag2206,6,,
batch3,frag2324,1,,
batch3,frag2032,3,,
batch3,frag1980,111,,
batch3,frag178,58,,
batch3,frag2074,19,,
batch3,frag2314,74,,
batch3,frag213,2,0.0489913290042,0.130965
batch3,frag1827,20,-0.16385915161,-0.06286
batch3,frag2414,25,,
batch3,frag2129,2,,
batch3,frag1993,81,,
batch3,frag1987,2,,
batch3,frag1965,175,,
batch3,frag1793,23,,
batch3,frag1799,3,,
batch3,frag18,6,,
batch3,frag2316,3,,
batch3,frag1980,206,,
batch3,frag2421,6,0.0529664650533,0.103976
batch3,frag1853,1,,
batch3,frag2448,55,0.00880802210418,0.118361
batch3,frag221,0,,
batch3,frag18,66,,
batch3,frag2405,20,0.0839618285911,0.168109
batch3,frag178,166,,
batch3,frag1993,50,,
batch3,frag2000,1,,
batch3,frag1819,26,,
batch3,frag1897,7,,
batch3,frag178,89,,
batch3,frag1948,0,,
batch3,frag21,0,,
batch3,frag2418,0,,
batch3,frag2041,73,,
batch3,frag1980,76,,
batch3,frag2174,7,,
batch3,frag177,158,,
batch3,frag2056,0,,
batch3,frag2330,9,,
batch3,frag2383,14,,
batch3,frag2431,23,,
batch3,frag1973,154,,
batch3,frag2189,7,,
batch3,frag1805,0,,
batch3,frag2004,20,,
batch3,frag2045,32,,
batch3,frag2379,4,,
batch3,frag1978,206,,
batch3,frag2384,4,,
batch3,frag2363,46,,
batch3,frag2079,17,,
batch3,frag1893,24,-0.167937192614,-0.066782
batch3,frag2047,11,,
batch3,frag1973,243,,
batch3,frag1986,14,,
batch3,frag1847,9,,
batch3,frag188,66,,
batch3,frag2084,27,,
batch3,frag2372,0,,
batch3,frag2099,2,,
batch3,frag177,75,,
batch3,frag2445,5,0.00850508298214,0.118064
batch3,frag1837,2,,
batch3,frag2250,7,,
batch3,frag1813,23,,
batch3,frag2361,65,,
batch3,frag1978,111,,
batch3,frag2182,3,,
batch3,frag2269,1,-0.0331029645846,0.060486
batch3,frag2252,19,0.0522791102871,0.136069
batch3,frag1973,185,,
batch3,frag197,7,,
batch3,frag177,189,,
batch3,frag2294,1,,
batch3,frag22,21,,
batch3,frag2324,6,,
batch3,frag1943,3,,
batch3,frag2413,3,,
batch3,frag2206,1,-0.0949372405706,-0.013635
batch3,frag1933,8,-0.0507147836844,0.047878
batch3,frag1827,27,-0.165790963242,-0.064538
batch3,frag2414,22,,
batch3,frag2362,28,,
batch3,frag2314,73,,
batch3,frag1980,116,,
batch3,frag2032,4,,
batch3,frag1793,24,,
batch3,frag1965,172,,
batch3,frag1828,9,-0.162346058277,-0.061374
batch3,frag1987,5,,
batch3,frag1799,4,,
batch3,frag1858,2,,
batch3,frag2234,3,-0.048039879367,0.051118
batch3,frag2421,1,0.0511242615018,0.10221
batch3,frag18,1,,
batch3,frag1792,0,,
batch3,frag1980,201,,
batch3,frag2316,4,,
batch3,frag2122,1,,
batch3,frag1993,57,,
batch3,frag178,161,,
batch3,frag2000,6,,
batch3,frag2405,27,0.0844471431617,0.168629
batch3,frag221,7,,
batch3,frag18,61,,
batch3,frag2244,8,,
batch3,frag2448,52,0.0205301372152,0.131308
batch3,frag1897,0,,
batch3,frag2039,0,,
batch3,frag218,1,0.0235640297849,0.099985
batch3,frag2277,18,,
batch3,frag1819,21,,
batch3,frag1980,71,,
batch3,frag2041,74,,
batch3,frag183,8,,
batch3,frag2418,7,,
batch3,frag21,7,,
batch3,frag1978,69,,
batch3,frag1948,7,,
batch3,frag1973,128,,
batch3,frag2406,16,0.0822845661381,0.166543
batch3,frag1964,19,,
batch3,frag2185,9,,
batch3,frag2178,9,-0.0291694913471,0.055805
batch3,frag2377,17,,
batch3,frag177,124,,
batch3,frag2189,21,,
batch3,frag2419,57,,
batch3,frag2315,61,,
batch3,frag2305,1,,
batch3,frag242,9,-0.0201675636482,0.04482
batch3,frag2432,4,,
batch3,frag2364,31,,
batch3,frag2013,3,,
batch3,frag2425,72,,
batch3,frag1981,216,,
batch3,frag2118,23,0.0352129260361,0.134093
batch3,frag2033,15,,
batch3,frag232,2,,
batch3,frag239,6,,
batch3,frag1981,63,,
batch3,frag177,233,,
batch3,frag2289,19,-0.127764646958,-0.039957
batch3,frag2417,13,,
batch3,frag1777,1,,
batch3,frag1994,0,,
batch3,frag2361,19,,
batch3,frag2031,36,,
batch3,frag2439,0,,
batch3,frag1972,17,,
batch3,frag1981,101,,
batch3,frag2215,4,,
batch3,frag1872,1,-0.11593552355,-0.017383
batch3,frag2400,6,0.0577326432251,0.141477
batch3,frag2053,40,,
batch3,frag19,73,,
batch3,frag2445,27,,
batch3,frag200,0,,
batch3,frag2021,1,,
batch3,frag1790,15,,
batch3,frag2358,3,,
batch3,frag2362,54,,
batch3,frag179,2,,
batch3,frag178,23,,
batch3,frag2074,62,,
batch3,frag184,2,,
batch3,frag2328,8,,
batch3,frag1989,42,,
batch3,frag2391,20,,
batch3,frag2371,72,-0.0688187247516,0.007743
batch3,frag1965,77,,
batch3,frag2155,0,,
batch3,frag2026,56,,
batch3,frag2243,2,,
batch3,frag1906,0,,
batch3,frag2361,5,,
batch3,frag194,16,,
batch3,frag2081,3,,
batch3,frag2215,12,0.135115737433,0.218402
batch3,frag2432,12,,
batch3,frag1994,20,,
batch3,frag2380,25,,
batch3,frag2397,1,0.0627890827487,0.112084
